;Kingdom;Phylum;Class;Order;Family;Genus;freq;prev;p.freq;p.prev;p;contaminant
ASV_1069;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Thiotrichales;Bacteria | Proteobacteria | Gammaproteobacteria | Thiotrichales | Thiotrichaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Thiotrichales | Thiotrichaceae | Thiothrix;0.000115711;31;NA;0.885138303;0.885138303;FALSE
ASV_1070;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Octadecabacter;0.000109575;30;NA;0.877959447;0.877959447;FALSE
ASV_1071;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | unknown family;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | unknown family | unknown genus;0.000111764;15;NA;0.731833099;0.731833099;FALSE
ASV_1072;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;0.000100616;32;NA;0.892030005;0.892030005;FALSE
ASV_1073;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Pseudoruegeria;0.0001058;34;NA;0.904975387;0.904975387;FALSE
ASV_1074;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | Lewinella;0.000109423;25;NA;0.837552743;0.837552743;FALSE
ASV_1075;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | Lewinella;0.000106526;24;NA;0.828527895;0.828527895;FALSE
ASV_1076;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | Planctomycetacia;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae | Blastopirellula;9.70E-05;31;NA;0.885138303;0.885138303;FALSE
ASV_1077;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Pseudozobellia;0.00010914;35;NA;0.911040788;0.911040788;FALSE
ASV_1078;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales | Rhodomicrobiaceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales | Rhodomicrobiaceae | Rhodomicrobium;0.000119552;32;NA;0.892030005;0.892030005;FALSE
ASV_1079;Bacteria;Bacteria | Firmicutes;Bacteria | Firmicutes | Clostridia;Bacteria | Firmicutes | Clostridia | Clostridiales;Bacteria | Firmicutes | Clostridia | Clostridiales | Peptococcaceae;Bacteria | Firmicutes | Clostridia | Clostridiales | Peptococcaceae | Desulfotomaculum;9.91E-05;2;NA;0.536574074;0.536574074;FALSE
ASV_1080;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Arenicellales;Bacteria | Proteobacteria | Gammaproteobacteria | Arenicellales | Arenicellaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Arenicellales | Arenicellaceae | Arenicella;0.000110674;32;NA;0.892030005;0.892030005;FALSE
ASV_1081;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | Lewinella;0.000103833;35;NA;0.911040788;0.911040788;FALSE
ASV_1082;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | 1013-28-CG33;Bacteria | Proteobacteria | Gammaproteobacteria | 1013-28-CG33 | unknown family;Bacteria | Proteobacteria | Gammaproteobacteria | 1013-28-CG33 | unknown family | unknown genus;8.93E-05;35;NA;0.911040788;0.911040788;FALSE
ASV_1083;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | Planctomycetacia;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales | Rubinisphaeraceae;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales | Rubinisphaeraceae | unknown genus;9.84E-05;30;NA;0.877959447;0.877959447;FALSE
ASV_1084;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;0.000109429;28;NA;0.862716831;0.862716831;FALSE
ASV_1085;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | Portibacter;0.000104311;19;NA;0.778363807;0.778363807;FALSE
ASV_1086;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Costertonia;0.000116946;17;NA;0.75583685;0.75583685;FALSE
ASV_1087;Bacteria;Bacteria | Cyanobacteria;Bacteria | Cyanobacteria | Oxyphotobacteria;Bacteria | Cyanobacteria | Oxyphotobacteria | Nostocales;Bacteria | Cyanobacteria | Oxyphotobacteria | Nostocales | Microcystaceae;Bacteria | Cyanobacteria | Oxyphotobacteria | Nostocales | Microcystaceae | SU2 symbiont group;8.29E-05;7;NA;0.620112518;0.620112518;FALSE
ASV_1088;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Oceanospirillales;Bacteria | Proteobacteria | Gammaproteobacteria | Oceanospirillales | Nitrincolaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Oceanospirillales | Nitrincolaceae | unknown genus;0.000108079;34;NA;0.904975387;0.904975387;FALSE
ASV_1089;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae | Granulosicoccus;0.000106392;40;NA;0.937529301;0.937529301;FALSE
ASV_1090;None;None | unknown;None | unknown | unknown;None | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown | unknown;7.57E-05;2;NA;0.536574074;0.536574074;FALSE
ASV_1091;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Maribacter;0.000109932;17;NA;0.75583685;0.75583685;FALSE
ASV_1092;Bacteria;Bacteria | WPS-2;Bacteria | WPS-2 | unknown class;Bacteria | WPS-2 | unknown class | unknown order;Bacteria | WPS-2 | unknown class | unknown order | unknown family;Bacteria | WPS-2 | unknown class | unknown order | unknown family | unknown genus;0.000106666;29;NA;0.870487576;0.870487576;FALSE
ASV_1093;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | unknown order;Bacteria | Proteobacteria | Alphaproteobacteria | unknown order | unknown family;Bacteria | Proteobacteria | Alphaproteobacteria | unknown order | unknown family | unknown genus;0.000112494;34;NA;0.904975387;0.904975387;FALSE
ASV_1094;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Dokdonia;0.000168158;31;NA;0.885138303;0.885138303;FALSE
ASV_1095;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales | Cyclobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales | Cyclobacteriaceae | Ekhidna;0.00025238;12;NA;0.692955931;0.692955931;FALSE
ASV_1096;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | OM190;Bacteria | Planctomycetes | OM190 | unknown order;Bacteria | Planctomycetes | OM190 | unknown order | unknown family;Bacteria | Planctomycetes | OM190 | unknown order | unknown family | unknown genus;0.000103792;31;NA;0.885138303;0.885138303;FALSE
ASV_1097;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Alteromonadales;Bacteria | Proteobacteria | Gammaproteobacteria | Alteromonadales | Alteromonadaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Alteromonadales | Alteromonadaceae | Aestuariibacter;0.000116266;27;NA;0.85464135;0.85464135;FALSE
ASV_1098;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria | SAR324 clade(Marine group B);Bacteria | Proteobacteria | Deltaproteobacteria | SAR324 clade(Marine group B) | unknown family;Bacteria | Proteobacteria | Deltaproteobacteria | SAR324 clade(Marine group B) | unknown family | unknown genus;9.17E-05;18;NA;0.767281997;0.767281997;FALSE
ASV_1099;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales | Rhizobiaceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales | Rhizobiaceae | unknown genus;0.000106609;31;NA;0.885138303;0.885138303;FALSE
ASV_1100;Bacteria;Bacteria | Verrucomicrobia;Bacteria | Verrucomicrobia | Verrucomicrobiae;Bacteria | Verrucomicrobia | Verrucomicrobiae | Opitutales;Bacteria | Verrucomicrobia | Verrucomicrobiae | Opitutales | Puniceicoccaceae;Bacteria | Verrucomicrobia | Verrucomicrobiae | Opitutales | Puniceicoccaceae | Lentimonas;0.000191406;29;NA;0.870487576;0.870487576;FALSE
ASV_1101;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae | Bdellovibrio;0.000121662;30;NA;0.877959447;0.877959447;FALSE
ASV_1102;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Sphingomonadales;Bacteria | Proteobacteria | Alphaproteobacteria | Sphingomonadales | Sphingomonadaceae;Bacteria | Proteobacteria | Alphaproteobacteria | Sphingomonadales | Sphingomonadaceae | Erythrobacter;0.000110024;34;NA;0.904975387;0.904975387;FALSE
ASV_1103;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Sphingobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Sphingobacteriales | NS11-12 marine group;Bacteria | Bacteroidetes | Bacteroidia | Sphingobacteriales | NS11-12 marine group | unknown genus;0.00010509;29;NA;0.870487576;0.870487576;FALSE
ASV_1104;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae | Bdellovibrio;9.96E-05;28;NA;0.862716831;0.862716831;FALSE
ASV_1105;Bacteria;Bacteria | Verrucomicrobia;Bacteria | Verrucomicrobia | Verrucomicrobiae;Bacteria | Verrucomicrobia | Verrucomicrobiae | Verrucomicrobiales;Bacteria | Verrucomicrobia | Verrucomicrobiae | Verrucomicrobiales | Rubritaleaceae;Bacteria | Verrucomicrobia | Verrucomicrobiae | Verrucomicrobiales | Rubritaleaceae | Rubritalea;0.000146155;15;NA;0.731833099;0.731833099;FALSE
ASV_1106;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Formosa;0.000127733;32;NA;0.892030005;0.892030005;FALSE
ASV_1107;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;0.000102539;21;NA;0.799460853;0.799460853;FALSE
ASV_1108;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | Planctomycetacia;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales | Rubinisphaeraceae;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales | Rubinisphaeraceae | unknown genus;0.000113926;23;NA;0.819174871;0.819174871;FALSE
ASV_1109;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Gammaproteobacteria Incertae Sedis;Bacteria | Proteobacteria | Gammaproteobacteria | Gammaproteobacteria Incertae Sedis | unknown family;Bacteria | Proteobacteria | Gammaproteobacteria | Gammaproteobacteria Incertae Sedis | unknown family | Marinicella;9.09E-05;12;NA;0.692955931;0.692955931;FALSE
ASV_1110;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Sulfitobacter;9.57E-05;25;NA;0.837552743;0.837552743;FALSE
ASV_1111;None;None | unknown;None | unknown | unknown;None | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown | unknown;0.000102533;21;NA;0.799460853;0.799460853;FALSE
ASV_1112;Bacteria;Bacteria | Patescibacteria;Bacteria | Patescibacteria | Gracilibacteria;Bacteria | Patescibacteria | Gracilibacteria | JGI 0000069-P22;Bacteria | Patescibacteria | Gracilibacteria | JGI 0000069-P22 | unknown family;Bacteria | Patescibacteria | Gracilibacteria | JGI 0000069-P22 | unknown family | unknown genus;9.52E-05;24;NA;0.828527895;0.828527895;FALSE
ASV_1113;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae | Bdellovibrio;0.000114617;20;NA;0.789088139;0.789088139;FALSE
ASV_1114;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Polaribacter 4;0.000104135;23;NA;0.819174871;0.819174871;FALSE
ASV_1115;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | unknown family;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | unknown family | unknown genus;0.000113925;19;NA;0.778363807;0.778363807;FALSE
ASV_1116;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;0.000350959;21;NA;0.381094702;0.381094702;TRUE
ASV_1117;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales | Cellvibrionaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales | Cellvibrionaceae | unknown genus;8.13E-05;15;NA;0.731833099;0.731833099;FALSE
ASV_1118;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;9.68E-05;18;NA;0.767281997;0.767281997;FALSE
ASV_1119;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | HOC36;Bacteria | Proteobacteria | Gammaproteobacteria | HOC36 | unknown family;Bacteria | Proteobacteria | Gammaproteobacteria | HOC36 | unknown family | unknown genus;0.000103592;28;NA;0.862716831;0.862716831;FALSE
ASV_1120;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Algitalea;9.50E-05;27;NA;0.85464135;0.85464135;FALSE
ASV_1121;None;None | unknown;None | unknown | unknown;None | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown | unknown;0.000112343;6;NA;0.604283872;0.604283872;FALSE
